author_type,url,floor,floors_count,rooms_count,total_meters,price,underground
developer,https://www.cian.ru/sale/flat/303559547/,3,22,1,51.7,31537000.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/305813403/,3,3,1,31.3,11800000.0,Физтех
developer,https://www.cian.ru/sale/flat/306728038/,19,23,1,25.8,10151268.0,Владыкино
real_estate_agent,https://www.cian.ru/sale/flat/307993904/,16,16,1,40.0,12300000.0,Ховрино
developer,https://www.cian.ru/sale/flat/307196301/,8,17,1,42.7,22358318.0,Гражданская
real_estate_agent,https://www.cian.ru/sale/flat/303776402/,16,17,1,27.0,13000000.0,Беломорская
real_estate_agent,https://www.cian.ru/sale/flat/306693359/,4,15,1,32.4,14000000.0,ЦСКА
real_estate_agent,https://www.cian.ru/sale/flat/305730509/,5,9,1,36.8,17810000.0,Полежаевская
real_estate_agent,https://www.cian.ru/sale/flat/304298066/,7,17,1,42.9,21300000.0,Лефортово
real_estate_agent,https://www.cian.ru/sale/flat/306708137/,5,5,1,30.7,14500000.0,Площадь Гагарина
developer,https://www.cian.ru/sale/flat/300878920/,10,12,1,34.4,19372498.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/308967173/,6,6,1,152.3,110000000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/305283157/,8,16,1,48.4,15000000.0,Молодёжная
developer,https://www.cian.ru/sale/flat/305914270/,2,24,1,32.6,16906360.0,Сокольники
real_estate_agent,https://www.cian.ru/sale/flat/304104195/,14,21,1,144.0,180000000.0,Улица 1905 года
real_estate_agent,https://www.cian.ru/sale/flat/306226647/,3,23,1,38.0,16850000.0,Ломоносовский проспект
developer,https://www.cian.ru/sale/flat/300728789/,12,41,1,36.52,26440480.0,Кутузовская
real_estate_agent,https://www.cian.ru/sale/flat/292945725/,2,11,1,49.3,58000000.0,Полянка
real_estate_agent,https://www.cian.ru/sale/flat/308007983/,4,18,1,38.2,18000000.0,Кунцевская
developer,https://www.cian.ru/sale/flat/304742429/,22,29,1,34.6,19958664.0,Нагатинская
real_estate_agent,https://www.cian.ru/sale/flat/308700943/,22,22,1,38.3,18600000.0,Раменки
real_estate_agent,https://www.cian.ru/sale/flat/306274190/,1,27,1,37.2,19600000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/300890421/,7,40,1,43.4,20800000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/306956530/,12,26,1,41.3,21200000.0,ЗИЛ
developer,https://www.cian.ru/sale/flat/307450513/,16,32,1,40.8,14263884.0,Стахановская
real_estate_agent,https://www.cian.ru/sale/flat/308951949/,40,63,1,51.0,57600000.0,Москва-Сити
real_estate_agent,https://www.cian.ru/sale/flat/296522785/,15,20,1,50.0,26000000.0,Аминьевская
real_estate_agent,https://www.cian.ru/sale/flat/303818206/,5,17,1,50.2,34900000.0,Ленинский проспект
real_estate_agent,https://www.cian.ru/sale/flat/299455554/,3,45,1,37.7,26390000.0,Фили
developer,https://www.cian.ru/sale/flat/300976168/,2,12,1,40.7,13952164.0,Щёлковская
real_estate_agent,https://www.cian.ru/sale/flat/309038282/,5,5,1,29.5,9800000.0,Люблино
developer,https://www.cian.ru/sale/flat/306728315/,2,23,1,19.9,7730647.0,Владыкино
real_estate_agent,https://www.cian.ru/sale/flat/302912593/,8,9,1,31.2,13150000.0,Красносельская
real_estate_agent,https://www.cian.ru/sale/flat/306511930/,3,8,1,33.0,11500000.0,Преображенская площадь
developer,https://www.cian.ru/sale/flat/306225030/,2,18,1,34.8,15834000.0,Тушинская
real_estate_agent,https://www.cian.ru/sale/flat/307393465/,4,20,1,76.13,32164925.0,Тульская
real_estate_agent,https://www.cian.ru/sale/flat/293420284/,6,14,1,40.0,20990000.0,Достоевская
developer,https://www.cian.ru/sale/flat/308009168/,14,30,1,41.5,16752273.0,Стрешнево
real_estate_agent,https://www.cian.ru/sale/flat/305494136/,5,20,1,38.1,21000000.0,Фили
developer,https://www.cian.ru/sale/flat/304304331/,2,28,1,37.44,12475981.0,Нижегородская
real_estate_agent,https://www.cian.ru/sale/flat/304629167/,3,14,1,40.2,23500000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/308908885/,6,8,1,38.0,46500000.0,Китай-город
developer,https://www.cian.ru/sale/flat/306453399/,7,28,1,27.8,8673600.0,Отрадное
real_estate_agent,https://www.cian.ru/sale/flat/306551186/,8,16,1,44.7,21300000.0,Кунцевская
real_estate_agent,https://www.cian.ru/sale/flat/308550093/,9,23,1,31.9,17900000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/303679273/,19,21,1,30.5,9700000.0,Медведково
developer,https://www.cian.ru/sale/flat/302079090/,6,36,1,35.7,10638600.0,Ростокино
real_estate_agent,https://www.cian.ru/sale/flat/307949143/,2,13,1,40.0,24000000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/307750562/,18,33,1,42.1,14999000.0,Бульвар Рокоссовского
real_estate_agent,https://www.cian.ru/sale/flat/308257839/,12,17,1,31.1,8170000.0,Ботанический сад
developer,https://www.cian.ru/sale/flat/306741319/,2,16,1,37.5,20328519.0,Октябрьское поле
real_estate_agent,https://www.cian.ru/sale/flat/306095958/,9,16,1,42.1,20200000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/307206370/,5,6,1,30.0,8000000.0,Красный Балтиец
developer,https://www.cian.ru/sale/flat/308004740/,2,33,1,35.8,12542530.0,Новохохловская
developer,https://www.cian.ru/sale/flat/307584811/,22,44,1,33.4,14884643.0,Трикотажная
real_estate_agent,https://www.cian.ru/sale/flat/297087850/,51,75,1,123.0,85000000.0,Деловой центр
real_estate_agent,https://www.cian.ru/sale/flat/303420541/,3,14,1,37.8,13600000.0,Ботанический сад
developer,https://www.cian.ru/sale/flat/297680770/,13,14,1,108.0,27594000.0,Тёплый Стан
realtor,https://www.cian.ru/sale/flat/308838116/,4,5,1,33.0,9600000.0,Первомайская
developer,https://www.cian.ru/sale/flat/300193663/,6,14,1,38.94,11590894.0,Зеленоград — Крюково
developer,https://www.cian.ru/sale/flat/293089615/,2,10,1,43.9,22414462.0,Свиблово
real_estate_agent,https://www.cian.ru/sale/flat/308905426/,10,30,1,43.0,20000000.0,Угрешская
real_estate_agent,https://www.cian.ru/sale/flat/303583911/,15,18,1,24.0,9350000.0,Ботанический сад
developer,https://www.cian.ru/sale/flat/307513788/,9,30,1,30.3,10492118.0,Бунинская аллея
real_estate_agent,https://www.cian.ru/sale/flat/299010722/,4,4,1,40.0,38500000.0,Кузнецкий мост
real_estate_agent,https://www.cian.ru/sale/flat/308785232/,22,34,1,39.5,18100000.0,Воронцовская
real_estate_agent,https://www.cian.ru/sale/flat/304059026/,7,31,1,33.0,11190000.0,Нижегородская
real_estate_agent,https://www.cian.ru/sale/flat/303275078/,9,16,1,42.4,18500000.0,ЗИЛ
real_estate_agent,https://www.cian.ru/sale/flat/307528707/,5,17,1,33.7,8500000.0,Каспийская
real_estate_agent,https://www.cian.ru/sale/flat/297758518/,8,21,1,44.5,22100000.0,Мнёвники
real_estate_agent,https://www.cian.ru/sale/flat/307724552/,14,17,1,37.7,12500000.0,Печатники
real_estate_agent,https://www.cian.ru/sale/flat/305925127/,6,22,1,41.5,25700000.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/308571005/,15,23,1,36.8,14500000.0,Спартак
real_estate_agent,https://www.cian.ru/sale/flat/307536528/,6,17,1,37.5,11200000.0,Люблино
real_estate_agent,https://www.cian.ru/sale/flat/307335545/,7,23,1,38.5,15000000.0,Лесопарковая
real_estate_agent,https://www.cian.ru/sale/flat/307447601/,15,17,1,41.7,15300000.0,Тушинская
real_estate_agent,https://www.cian.ru/sale/flat/305342526/,11,27,1,41.4,16490000.0,Серп и Молот
real_estate_agent,https://www.cian.ru/sale/flat/308469108/,6,10,1,45.7,39490000.0,Белорусская
real_estate_agent,https://www.cian.ru/sale/flat/307822842/,3,25,1,40.1,14900000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/305773383/,4,17,1,34.0,24000000.0,Ленинский проспект
real_estate_agent,https://www.cian.ru/sale/flat/306021420/,23,27,1,38.4,15300000.0,Верхние Лихоборы
real_estate_agent,https://www.cian.ru/sale/flat/306566670/,6,9,1,31.1,12300000.0,Сокольники
real_estate_agent,https://www.cian.ru/sale/flat/301859610/,13,24,1,36.8,17750000.0,Верхние котлы
real_estate_agent,https://www.cian.ru/sale/flat/305172078/,35,41,1,42.1,22890000.0,Шелепиха
real_estate_agent,https://www.cian.ru/sale/flat/307909955/,4,17,1,36.5,12000000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/304958596/,17,26,1,38.6,20460000.0,Авиамоторная
real_estate_agent,https://www.cian.ru/sale/flat/307539201/,1,8,1,30.0,12400000.0,Сокол
real_estate_agent,https://www.cian.ru/sale/flat/306666332/,9,17,1,39.7,8400000.0,Люберцы
real_estate_agent,https://www.cian.ru/sale/flat/307203222/,9,23,1,36.8,12250000.0,Солнцево
real_estate_agent,https://www.cian.ru/sale/flat/306936895/,13,21,1,42.0,16400000.0,Зюзино
developer,https://www.cian.ru/sale/flat/300755282/,11,26,1,35.0,12950000.0,Лесопарковая
developer,https://www.cian.ru/sale/flat/308071691/,7,17,1,45.31,21723057.0,Преображенская площадь
developer,https://www.cian.ru/sale/flat/308355203/,2,17,1,46.18,21808461.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/307335553/,4,17,1,35.6,12000000.0,Новопеределкино
real_estate_agent,https://www.cian.ru/sale/flat/308162908/,1,9,1,36.2,9700000.0,Отрадное
developer,https://www.cian.ru/sale/flat/304842071/,7,34,1,48.0,30120000.0,Парк Победы
real_estate_agent,https://www.cian.ru/sale/flat/304247712/,17,17,1,39.0,14000000.0,Беговая
real_estate_agent,https://www.cian.ru/sale/flat/308998044/,15,16,1,36.5,8990000.0,Новоподрезково
real_estate_agent,https://www.cian.ru/sale/flat/305507642/,6,9,1,31.6,8999999.0,Окская
real_estate_agent,https://www.cian.ru/sale/flat/308391305/,2,9,1,32.9,8900000.0,Преображенская площадь
real_estate_agent,https://www.cian.ru/sale/flat/307912800/,7,14,1,39.6,9000000.0,Зеленоград — Крюково
realtor,https://www.cian.ru/sale/flat/295766589/,9,9,1,35.9,9072500.0,Братиславская
realtor,https://www.cian.ru/sale/flat/298882717/,9,9,1,36.5,9215000.0,Братиславская
realtor,https://www.cian.ru/sale/flat/297465291/,7,9,1,36.3,9215000.0,Братиславская
realtor,https://www.cian.ru/sale/flat/294926973/,7,9,1,36.9,9215000.0,Братиславская
real_estate_agent,https://www.cian.ru/sale/flat/308305236/,3,12,1,34.7,9300000.0,Гольяново
real_estate_agent,https://www.cian.ru/sale/flat/306524610/,2,9,1,32.4,9300000.0,Яхромская
real_estate_agent,https://www.cian.ru/sale/flat/305357649/,3,22,1,38.5,9250000.0,Трикотажная
real_estate_agent,https://www.cian.ru/sale/flat/309077189/,9,9,1,32.0,9300000.0,Перово
real_estate_agent,https://www.cian.ru/sale/flat/307113371/,3,9,1,32.6,9500000.0,Отрадное
real_estate_agent,https://www.cian.ru/sale/flat/308354812/,3,9,1,32.6,9500000.0,Отрадное
real_estate_agent,https://www.cian.ru/sale/flat/307408303/,2,18,1,32.5,9500000.0,Бутово
real_estate_agent,https://www.cian.ru/sale/flat/297622152/,8,9,1,34.0,9499000.0,Люблино
official_representative,https://www.cian.ru/sale/flat/297233032/,12,12,1,39.0,9600000.0,Щёлковская
real_estate_agent,https://www.cian.ru/sale/flat/305334257/,12,12,1,36.5,9650000.0,Зеленоград — Крюково
real_estate_agent,https://www.cian.ru/sale/flat/306841842/,4,16,1,38.2,9700000.0,Новоподрезково
real_estate_agent,https://www.cian.ru/sale/flat/309118651/,4,5,1,30.9,9900000.0,Сходненская
real_estate_agent,https://www.cian.ru/sale/flat/304784188/,1,14,1,37.2,9900000.0,Сокол
real_estate_agent,https://www.cian.ru/sale/flat/307589240/,8,14,1,38.6,9899000.0,Бунинская аллея
real_estate_agent,https://www.cian.ru/sale/flat/307410139/,4,9,1,31.8,9890000.0,Кантемировская
real_estate_agent,https://www.cian.ru/sale/flat/305815291/,3,4,1,31.8,9900000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/306786480/,3,9,1,32.6,10000000.0,Крымская
real_estate_agent,https://www.cian.ru/sale/flat/306572545/,6,12,1,32.6,10000000.0,Строгино
real_estate_agent,https://www.cian.ru/sale/flat/303544993/,7,9,1,39.0,10000000.0,Бунинская аллея
real_estate_agent,https://www.cian.ru/sale/flat/306837367/,1,14,1,54.7,9950000.0,Тушинская
real_estate_agent,https://www.cian.ru/sale/flat/305952028/,10,16,1,37.8,10000000.0,Лианозово
real_estate_agent,https://www.cian.ru/sale/flat/308057609/,6,16,1,36.2,9990000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/308354835/,3,8,1,25.9,9990000.0,Красный Балтиец
real_estate_agent,https://www.cian.ru/sale/flat/306225490/,16,25,1,32.2,10000000.0,Свиблово
real_estate_agent,https://www.cian.ru/sale/flat/308016731/,2,4,1,20.5,10000000.0,Бауманская
real_estate_agent,https://www.cian.ru/sale/flat/306651133/,14,22,1,35.0,10000000.0,Некрасовка
real_estate_agent,https://www.cian.ru/sale/flat/305972603/,9,18,1,38.8,10100000.0,Каспийская
real_estate_agent,https://www.cian.ru/sale/flat/308847915/,1,9,1,34.2,10100000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/301489628/,5,9,1,31.9,10100000.0,Варшавская
real_estate_agent,https://www.cian.ru/sale/flat/304589303/,5,8,1,38.5,10050000.0,Измайлово
real_estate_agent,https://www.cian.ru/sale/flat/307780615/,2,25,1,33.5,10200000.0,Депо
real_estate_agent,https://www.cian.ru/sale/flat/302855087/,10,12,1,38.7,10199999.0,Люблино
real_estate_agent,https://www.cian.ru/sale/flat/308832479/,4,15,1,19.0,10300000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/306699090/,1,12,1,35.4,10300000.0,Тимирязевская
real_estate_agent,https://www.cian.ru/sale/flat/306317040/,17,17,1,37.9,10400000.0,Медведково
real_estate_agent,https://www.cian.ru/sale/flat/307895238/,7,17,1,37.9,10399999.0,Борисово
realtor,https://www.cian.ru/sale/flat/308361483/,7,24,1,40.0,10500000.0,Лухмановская
real_estate_agent,https://www.cian.ru/sale/flat/307435904/,7,9,1,31.8,10500000.0,Окружная
real_estate_agent,https://www.cian.ru/sale/flat/307649528/,2,12,1,36.1,10500000.0,Калужская
real_estate_agent,https://www.cian.ru/sale/flat/308419722/,5,12,1,36.0,10500000.0,Первомайская
real_estate_agent,https://www.cian.ru/sale/flat/307861624/,1,21,1,28.0,10600000.0,Калужская
real_estate_agent,https://www.cian.ru/sale/flat/309005888/,3,12,1,35.0,10990000.0,Свиблово
real_estate_agent,https://www.cian.ru/sale/flat/309029048/,3,17,1,38.6,10900000.0,Коптево
real_estate_agent,https://www.cian.ru/sale/flat/302503912/,2,14,1,38.7,10999999.0,Марьино
real_estate_agent,https://www.cian.ru/sale/flat/306994387/,6,9,1,31.8,11000000.0,Профсоюзная
real_estate_agent,https://www.cian.ru/sale/flat/306459002/,3,5,1,31.7,11000000.0,Дмитровская
real_estate_agent,https://www.cian.ru/sale/flat/306976895/,6,9,1,31.8,11000000.0,Профсоюзная
realtor,https://www.cian.ru/sale/flat/307458577/,6,9,1,33.0,11000000.0,Университет Дружбы Народов
realtor,https://www.cian.ru/sale/flat/306518113/,5,13,1,40.7,11350000.0,Сетунь
real_estate_agent,https://www.cian.ru/sale/flat/306234901/,12,12,1,34.3,11300000.0,Беляево
real_estate_agent,https://www.cian.ru/sale/flat/306931967/,8,12,1,44.0,11400000.0,Люблино
real_estate_agent,https://www.cian.ru/sale/flat/308804093/,17,17,1,40.0,11300000.0,Щёлковская
real_estate_agent,https://www.cian.ru/sale/flat/307636172/,2,5,1,37.8,11300000.0,Перово
real_estate_agent,https://www.cian.ru/sale/flat/307256440/,29,35,1,33.0,11499000.0,Очаково
real_estate_agent,https://www.cian.ru/sale/flat/307045302/,5,5,1,36.6,11450000.0,Телецентр
real_estate_agent,https://www.cian.ru/sale/flat/306079186/,7,22,1,38.6,11550000.0,Бульвар Дмитрия Донского
real_estate_agent,https://www.cian.ru/sale/flat/306841806/,9,24,1,32.0,11650000.0,Курьяново
real_estate_agent,https://www.cian.ru/sale/flat/308339754/,7,17,1,37.9,11700000.0,Марьино
real_estate_agent,https://www.cian.ru/sale/flat/305146164/,2,9,1,31.8,11850000.0,Народное Ополчение
real_estate_agent,https://www.cian.ru/sale/flat/308499784/,10,14,1,42.2,11990000.0,Сокол
homeowner,https://www.cian.ru/sale/flat/308859007/,14,14,1,42.0,11950000.0,Улица Дмитриевского
real_estate_agent,https://www.cian.ru/sale/flat/307823292/,4,8,1,32.8,12000000.0,Щёлковская
real_estate_agent,https://www.cian.ru/sale/flat/307087640/,22,33,1,36.2,12300000.0,Очаково
real_estate_agent,https://www.cian.ru/sale/flat/308521707/,2,9,1,33.0,12500000.0,Пролетарская
real_estate_agent,https://www.cian.ru/sale/flat/308294368/,4,33,1,34.4,12500000.0,Калитники
real_estate_agent,https://www.cian.ru/sale/flat/307890757/,7,12,1,31.9,12600000.0,Университет Дружбы Народов
real_estate_agent,https://www.cian.ru/sale/flat/305405585/,39,43,1,26.5,12500000.0,Трикотажная
homeowner,https://www.cian.ru/sale/flat/308812807/,10,22,1,38.2,12600000.0,Солнцево
real_estate_agent,https://www.cian.ru/sale/flat/308516570/,9,9,1,32.6,12700000.0,Строгино
real_estate_agent,https://www.cian.ru/sale/flat/302263383/,14,45,1,41.3,12800000.0,Нижегородская
real_estate_agent,https://www.cian.ru/sale/flat/308691311/,3,5,1,53.0,12900000.0,Рабочий посёлок
real_estate_agent,https://www.cian.ru/sale/flat/304797339/,21,68,1,33.5,13100000.0,Кожуховская
real_estate_agent,https://www.cian.ru/sale/flat/306015060/,9,10,1,32.3,13000000.0,Коптево
real_estate_agent,https://www.cian.ru/sale/flat/306926249/,10,19,1,47.0,13000000.0,Зеленоград — Крюково
real_estate_agent,https://www.cian.ru/sale/flat/306609928/,6,18,1,42.0,13000000.0,Пражская
realtor,https://www.cian.ru/sale/flat/300397277/,10,30,1,31.7,13350000.0,Дубровка
realtor,https://www.cian.ru/sale/flat/300400833/,19,24,1,37.8,13390000.0,Пятницкое шоссе
